"No.","Time","Source","Destination","Protocol","Length","Info"
"2941","2020-08-10 01:39:32.128349","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x0f65 No such name A mqqZKNFc.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"2942","2020-08-10 01:39:32.129225","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xba98 A mqqZKNFc.reddshrimpandherring.com.windomain.local"
"2943","2020-08-10 01:39:32.138731","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xba98 No such name A mqqZKNFc.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"2944","2020-08-10 01:39:32.139903","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x77b2 A hurTYxbn.reddshrimpandherring.com"
"2945","2020-08-10 01:39:32.163499","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x77b2 No such name A hurTYxbn.reddshrimpandherring.com SOA a.gtld-servers.net"
"2946","2020-08-10 01:39:32.164539","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x9553 A hurTYxbn.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"2947","2020-08-10 01:39:32.180385","192.168.38.104","18.217.1.57","TCP","66","63661  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"2948","2020-08-10 01:39:32.181654","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"2949","2020-08-10 01:39:32.185367","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x9553 No such name A hurTYxbn.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"2950","2020-08-10 01:39:32.186323","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xee84 A hurTYxbn.reddshrimpandherring.com.windomain.local"
"2951","2020-08-10 01:39:32.195855","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xee84 No such name A hurTYxbn.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"2952","2020-08-10 01:39:32.196924","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x42d2 A M2yc0p/K.reddshrimpandherring.com"
"2953","2020-08-10 01:39:32.210377","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x42d2 No such name A M2yc0p/K.reddshrimpandherring.com SOA a.gtld-servers.net"
"2954","2020-08-10 01:39:32.211465","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x6837 A M2yc0p/K.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"2955","2020-08-10 01:39:32.222043","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x6837 No such name A M2yc0p/K.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"2956","2020-08-10 01:39:32.223077","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xef0a A M2yc0p/K.reddshrimpandherring.com.windomain.local"
"2957","2020-08-10 01:39:32.231837","18.217.1.57","192.168.38.104","TCP","66","80  >  63661 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2958","2020-08-10 01:39:32.231910","192.168.38.104","18.217.1.57","TCP","54","63661  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"2959","2020-08-10 01:39:32.231944","18.217.1.57","192.168.38.104","TCP","54","80  >  63660 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"2960","2020-08-10 01:39:32.232614","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xef0a No such name A M2yc0p/K.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"2961","2020-08-10 01:39:32.233066","18.217.1.57","192.168.38.104","TCP","71","80  >  63660 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"2962","2020-08-10 01:39:32.233200","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"2963","2020-08-10 01:39:32.233223","192.168.38.104","18.217.1.57","TCP","54","63660  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"2964","2020-08-10 01:39:32.233763","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x99d4 A k9hfHtFr.reddshrimpandherring.com"
"2965","2020-08-10 01:39:32.244467","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x99d4 No such name A k9hfHtFr.reddshrimpandherring.com SOA a.gtld-servers.net"
"2966","2020-08-10 01:39:32.245663","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x44f0 A k9hfHtFr.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"2967","2020-08-10 01:39:32.246098","192.168.38.104","18.217.1.57","TCP","54","63660  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"2968","2020-08-10 01:39:32.255991","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x44f0 No such name A k9hfHtFr.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"2969","2020-08-10 01:39:32.257881","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x2ba7 A k9hfHtFr.reddshrimpandherring.com.windomain.local"
"2970","2020-08-10 01:39:32.267216","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x2ba7 No such name A k9hfHtFr.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"2971","2020-08-10 01:39:32.271169","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x960f A 3gEtiL6U.reddshrimpandherring.com"
"2972","2020-08-10 01:39:32.296352","18.217.1.57","192.168.38.104","TCP","54","80  >  63660 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"2973","2020-08-10 01:39:32.314786","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x960f No such name A 3gEtiL6U.reddshrimpandherring.com SOA a.gtld-servers.net"
"2974","2020-08-10 01:39:32.315818","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x3268 A 3gEtiL6U.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"2975","2020-08-10 01:39:32.326209","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x3268 No such name A 3gEtiL6U.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"2976","2020-08-10 01:39:32.327409","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x0e80 A 3gEtiL6U.reddshrimpandherring.com.windomain.local"
"2977","2020-08-10 01:39:32.337025","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x0e80 No such name A 3gEtiL6U.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"2978","2020-08-10 01:39:32.337802","192.168.38.104","18.217.1.57","TCP","66","63662  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"2979","2020-08-10 01:39:32.338334","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"2980","2020-08-10 01:39:32.338574","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x10a7 A J+3dTlY7.reddshrimpandherring.com"
"2981","2020-08-10 01:39:32.359345","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x10a7 No such name A J+3dTlY7.reddshrimpandherring.com SOA a.gtld-servers.net"
"2982","2020-08-10 01:39:32.360350","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xaffe A J+3dTlY7.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"2983","2020-08-10 01:39:32.373045","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xaffe No such name A J+3dTlY7.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"2984","2020-08-10 01:39:32.373991","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xcd9d A J+3dTlY7.reddshrimpandherring.com.windomain.local"
"2985","2020-08-10 01:39:32.385330","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xcd9d No such name A J+3dTlY7.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"2986","2020-08-10 01:39:32.386372","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xcf9b A WBYd1saM.reddshrimpandherring.com"
"2987","2020-08-10 01:39:32.388074","18.217.1.57","192.168.38.104","TCP","66","80  >  63662 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"2988","2020-08-10 01:39:32.388120","192.168.38.104","18.217.1.57","TCP","54","63662  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"2989","2020-08-10 01:39:32.389608","18.217.1.57","192.168.38.104","TCP","54","80  >  63661 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"2990","2020-08-10 01:39:32.390848","18.217.1.57","192.168.38.104","TCP","71","80  >  63661 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"2991","2020-08-10 01:39:32.390970","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"2992","2020-08-10 01:39:32.390993","192.168.38.104","18.217.1.57","TCP","54","63661  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"2993","2020-08-10 01:39:32.392077","192.168.38.104","18.217.1.57","TCP","54","63661  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"2994","2020-08-10 01:39:32.407869","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xcf9b No such name A WBYd1saM.reddshrimpandherring.com SOA a.gtld-servers.net"
"2995","2020-08-10 01:39:32.409149","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x0633 A WBYd1saM.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"2996","2020-08-10 01:39:32.419637","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x0633 No such name A WBYd1saM.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"2997","2020-08-10 01:39:32.420598","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x4fa1 A WBYd1saM.reddshrimpandherring.com.windomain.local"
"2998","2020-08-10 01:39:32.432057","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x4fa1 No such name A WBYd1saM.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"2999","2020-08-10 01:39:32.433237","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x4e64 A UykMEuPb.reddshrimpandherring.com"
"3000","2020-08-10 01:39:32.443362","18.217.1.57","192.168.38.104","TCP","54","80  >  63661 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3001","2020-08-10 01:39:32.444022","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x4e64 No such name A UykMEuPb.reddshrimpandherring.com SOA a.gtld-servers.net"
"3002","2020-08-10 01:39:32.444972","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xbda5 A UykMEuPb.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3003","2020-08-10 01:39:32.457356","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xbda5 No such name A UykMEuPb.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3004","2020-08-10 01:39:32.458334","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x6c98 A UykMEuPb.reddshrimpandherring.com.windomain.local"
"3005","2020-08-10 01:39:32.467789","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x6c98 No such name A UykMEuPb.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3006","2020-08-10 01:39:32.468736","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x04af A usspm1e3.reddshrimpandherring.com"
"3007","2020-08-10 01:39:32.497834","192.168.38.104","18.217.1.57","TCP","66","63663  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3008","2020-08-10 01:39:32.498104","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"3009","2020-08-10 01:39:32.511613","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x04af No such name A usspm1e3.reddshrimpandherring.com SOA a.gtld-servers.net"
"3010","2020-08-10 01:39:32.512613","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x380d A usspm1e3.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3011","2020-08-10 01:39:32.523165","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x380d No such name A usspm1e3.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3012","2020-08-10 01:39:32.524126","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x4a86 A usspm1e3.reddshrimpandherring.com.windomain.local"
"3013","2020-08-10 01:39:32.533514","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x4a86 No such name A usspm1e3.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3014","2020-08-10 01:39:32.534541","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xb620 A n6LAUOHr.reddshrimpandherring.com"
"3015","2020-08-10 01:39:32.545965","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xb620 No such name A n6LAUOHr.reddshrimpandherring.com SOA a.gtld-servers.net"
"3016","2020-08-10 01:39:32.546898","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xec41 A n6LAUOHr.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3017","2020-08-10 01:39:32.548061","18.217.1.57","192.168.38.104","TCP","66","80  >  63663 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"3018","2020-08-10 01:39:32.548114","192.168.38.104","18.217.1.57","TCP","54","63663  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"3019","2020-08-10 01:39:32.548405","18.217.1.57","192.168.38.104","TCP","54","80  >  63662 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"3020","2020-08-10 01:39:32.549719","18.217.1.57","192.168.38.104","TCP","71","80  >  63662 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"3021","2020-08-10 01:39:32.549832","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"3022","2020-08-10 01:39:32.549854","192.168.38.104","18.217.1.57","TCP","54","63662  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3023","2020-08-10 01:39:32.557629","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0xec41 No such name A n6LAUOHr.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3024","2020-08-10 01:39:32.559037","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xa04b A n6LAUOHr.reddshrimpandherring.com.windomain.local"
"3025","2020-08-10 01:39:32.561111","192.168.38.104","18.217.1.57","TCP","54","63662  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3026","2020-08-10 01:39:32.572689","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xa04b No such name A n6LAUOHr.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3027","2020-08-10 01:39:32.573816","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x880a A a7fKrq7b.reddshrimpandherring.com"
"3028","2020-08-10 01:39:32.601768","192.168.38.104","18.217.1.57","TCP","66","63664  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3029","2020-08-10 01:39:32.602277","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"3030","2020-08-10 01:39:32.611420","18.217.1.57","192.168.38.104","TCP","54","80  >  63662 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3031","2020-08-10 01:39:32.615556","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x880a No such name A a7fKrq7b.reddshrimpandherring.com SOA a.gtld-servers.net"
"3032","2020-08-10 01:39:32.617469","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xf520 A a7fKrq7b.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3033","2020-08-10 01:39:32.628105","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xf520 No such name A a7fKrq7b.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3034","2020-08-10 01:39:32.629106","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x33b3 A a7fKrq7b.reddshrimpandherring.com.windomain.local"
"3035","2020-08-10 01:39:32.640628","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x33b3 No such name A a7fKrq7b.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3036","2020-08-10 01:39:32.641671","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x9b5d A NLWqvffb.reddshrimpandherring.com"
"3037","2020-08-10 01:39:32.650913","18.217.1.57","192.168.38.104","TCP","66","80  >  63664 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"3038","2020-08-10 01:39:32.651022","192.168.38.104","18.217.1.57","TCP","54","63664  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"3039","2020-08-10 01:39:32.652481","18.217.1.57","192.168.38.104","TCP","54","80  >  63663 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"3040","2020-08-10 01:39:32.653418","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x9b5d No such name A NLWqvffb.reddshrimpandherring.com SOA a.gtld-servers.net"
"3041","2020-08-10 01:39:32.653655","18.217.1.57","192.168.38.104","TCP","71","80  >  63663 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"3042","2020-08-10 01:39:32.653787","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"3043","2020-08-10 01:39:32.653809","192.168.38.104","18.217.1.57","TCP","54","63663  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3044","2020-08-10 01:39:32.654632","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xdc55 A NLWqvffb.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3045","2020-08-10 01:39:32.656362","192.168.38.104","18.217.1.57","TCP","54","63663  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3046","2020-08-10 01:39:32.665641","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xdc55 No such name A NLWqvffb.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3047","2020-08-10 01:39:32.666606","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xccc1 A NLWqvffb.reddshrimpandherring.com.windomain.local"
"3048","2020-08-10 01:39:32.676089","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xccc1 No such name A NLWqvffb.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3049","2020-08-10 01:39:32.680025","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x6846 A jA7cwYZS.reddshrimpandherring.com"
"3050","2020-08-10 01:39:32.693781","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x6846 No such name A jA7cwYZS.reddshrimpandherring.com SOA a.gtld-servers.net"
"3051","2020-08-10 01:39:32.694810","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x8a7f A jA7cwYZS.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3052","2020-08-10 01:39:32.706620","18.217.1.57","192.168.38.104","TCP","54","80  >  63663 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3053","2020-08-10 01:39:32.713453","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x8a7f No such name A jA7cwYZS.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3054","2020-08-10 01:39:32.714521","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x41f1 A jA7cwYZS.reddshrimpandherring.com.windomain.local"
"3055","2020-08-10 01:39:32.723987","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x41f1 No such name A jA7cwYZS.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3056","2020-08-10 01:39:32.725031","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x9b09 A YQoNqdqR.reddshrimpandherring.com"
"3057","2020-08-10 01:39:32.735893","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x9b09 No such name A YQoNqdqR.reddshrimpandherring.com SOA a.gtld-servers.net"
"3058","2020-08-10 01:39:32.736836","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x2bcc A YQoNqdqR.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
